restaurant_id,name,borough,address,zipcode,cuisine,inspection_grade,inspection_score,inspection_date,latitude,longitude
50173794,EARTHBAR,Manhattan,"344 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,"Juice, Smoothies, Fruit Salads",C,55.0,2026-03-31,40.781468685378,-73.979555148809
50128548,VANILLA GORILLA CAFE,Manhattan,"525 8 AVENUE, Manhattan, NY 10018",10018,Coffee/Tea,Z,21.0,2026-03-31,40.753671358822,-73.992391435493
50172713,SANKU MAOTS'AI,Manhattan,"167 1 AVENUE, Manhattan, NY 10003",10003,Chinese,N,25.0,2026-03-31,40.728975903773,-73.984290623383
50118535,GRAY'S PAPAYA 72 BROADWAY,Manhattan,"2080 BROADWAY, Manhattan, NY 10023",10023,Hotdogs,A,12.0,2026-03-31,40.777996996817,-73.982098151394
50176478,MOONBURGER,Manhattan,"72 KENMARE STREET, Manhattan, NY 10012",10012,Hamburgers,A,12.0,2026-03-31,40.721030817821,-73.996208410912
50099005,MOMENTEA KITCHEN,Manhattan,"213 WEST   40 STREET, Manhattan, NY 10018",10018,Asian/Asian Fusion,A,12.0,2026-03-31,40.755032441153,-73.988554434074
40578773,JOHN'S PIZZA,Manhattan,"260 WEST   44 STREET, Manhattan, NY 10036",10036,Pizza,A,9.0,2026-03-31,40.7581174832,-73.987896951475
40756287,BARBARESCO,Manhattan,"843 LEXINGTON AVENUE, Manhattan, NY 10065",10065,Italian,A,10.0,2026-03-31,40.765477210203,-73.965795076538
50148650,SPRINGBONE KITCHEN,Manhattan,"1155 6 AVENUE, Manhattan, NY 10036",10036,American,A,13.0,2026-03-31,40.756623687316,-73.982825825032
50097986,BAODEGA,Manhattan,"7 WEST   20 STREET, Manhattan, NY 10011",10011,Chinese,,51.0,2026-03-31,40.739936513657,-73.991563025322
50127378,THE PLEAT CAFE AND BAR,Manhattan,"4 WEST   37 STREET, Manhattan, NY 10018",10018,American,A,13.0,2026-03-31,40.75055240665,-73.983708042635
50075440,BRASSERIE TOAST CAFE,Manhattan,"968 AVENUE OF THE AMERICAS, Manhattan, NY 10018",10018,American,B,27.0,2026-03-31,40.750794369825,-73.987035683627
50170404,SERAFINA TIMES SQUARE,Manhattan,"224 WEST   49 STREET, Manhattan, NY 10019",10019,Italian,A,13.0,2026-03-31,40.761007378725,-73.985051921577
50048378,VIN SUR VINGT,Manhattan,"66 WEST   84 STREET, Manhattan, NY 10024",10024,French,,21.0,2026-03-31,40.784697677539,-73.972050361484
41204508,CAFE CLUNY,Manhattan,"284 WEST   12 STREET, Manhattan, NY 10014",10014,French,A,12.0,2026-03-31,40.737529596266,-74.004009041465
50137610,MARI:NE,Manhattan,"135 WEST   41 STREET, Manhattan, NY 10036",10036,Korean,C,55.0,2026-03-31,40.754683548483,-73.985796888936
50101123,MOKYO,Manhattan,"109 SAINT MARKS PLACE, Manhattan, NY 10009",10009,Korean,A,12.0,2026-03-31,40.727318111673,-73.984633770288
40842393,PETER DILLON'S PUB,Manhattan,"130 EAST   40 STREET, Manhattan, NY 10016",10016,Irish,Z,35.0,2026-03-31,40.750043426897,-73.976749671021
50117581,MAESTRO,Manhattan,"102 MACDOUGAL STREET, Manhattan, NY 10012",10012,Italian,,16.0,2026-03-31,40.729331049626,-74.001031903015
50179256,HIDDEN LANE,Manhattan,"129 EAST   15 STREET, Manhattan, NY 10003",10003,American,B,26.0,2026-03-31,40.734520772178,-73.987951770746
50132843,KANYAKUMARI,Manhattan,"20 EAST   17 STREET, Manhattan, NY 10003",10003,Indian,N,38.0,2026-03-31,40.737433253626,-73.991090630942
50094262,STAGE DOOR DELI,Manhattan,"26 VESEY STREET, Manhattan, NY 10007",10007,Sandwiches,A,12.0,2026-03-31,40.71191509112,-74.009742793709
50124467,KOPIFELLAS,Manhattan,"135 WEST   50 STREET, Manhattan, NY 10020",10020,Coffee/Tea,,37.0,2026-03-31,40.760367337647,-73.981532569014
41696796,SUBWAY,Manhattan,"513 MAIN STREET, Manhattan, NY 10044",10044,Sandwiches,A,8.0,2026-03-31,40.760984058278,-73.950744634575
50113036,BESSEMER TRUST CAFE,Manhattan,"1271 AVENUE OF THE AMERICAS, Manhattan, NY 10020",10020,American,A,12.0,2026-03-31,40.760282020579,-73.98015728348
50182671,LAGRANGE,Manhattan,"428 LAFAYETTE STREET, Manhattan, NY 10003",10003,French,N,3.0,2026-03-31,40.729031606378,-73.992152521205
40581729,BONO'S CAFE,Manhattan,"35 EAST   28 STREET, Manhattan, NY 10016",10016,American,A,10.0,2026-03-31,40.743836187896,-73.985283146066
50146498,ISLAND ROLLS N BOWLS,Manhattan,"503 MAIN STREET, Manhattan, NY 10044",10044,Mexican,A,13.0,2026-03-31,40.760896278638,-73.950867431903
41336336,SOPHIE'S,Manhattan,"507 EAST    5 STREET, Manhattan, NY 10009",10009,Bottled Beverages,A,13.0,2026-03-31,40.7246748079,-73.983948900217
50054294,BOUCHERIE,Manhattan,"99 7 AVENUE SOUTH, Manhattan, NY 10014",10014,French,A,13.0,2026-03-31,40.732934886991,-74.003175258582
50093946,KIMMEL MARKET PLACE @ NYU( 3rd Floor),Manhattan,"60 WASHINGTON SQUARE SOUTH, Manhattan, NY 10012",10012,American,A,9.0,2026-03-31,40.730140739106,-73.997806277323
41033313,KETTLE OF FISH,Manhattan,"59 CHRISTOPHER STREET, Manhattan, NY 10014",10014,American,A,13.0,2026-03-31,40.733697952566,-74.002294872356
50167474,SAINT URBAN,Manhattan,"43 EAST   20 STREET, Manhattan, NY 10003",10003,French,A,8.0,2026-03-31,40.738860350791,-73.989015511319
40377325,JACKSON HOLE,Manhattan,"521 THIRD AVENUE, Manhattan, NY 10016",10016,Hamburgers,B,25.0,2026-03-31,40.746222915383,-73.977739867544
50153328,FATTOUSH,Manhattan,"221 1 AVENUE, Manhattan, NY 10003",10003,Mediterranean,A,7.0,2026-03-31,40.730809217528,-73.982962396609
41706329,A SAFFRON THREAD,Manhattan,"98 CHAMBERS STREET, Manhattan, NY 10007",10007,Indian,A,5.0,2026-03-31,40.714703945029,-74.007499488664
40861946,SUPPER,Manhattan,"156 EAST    2 STREET, Manhattan, NY 10009",10009,Italian,A,13.0,2026-03-31,40.722767360588,-73.985179585669
50106592,POPEYES LOUISIANA KITCHEN,Manhattan,"39 1 AVENUE, Manhattan, NY 10003",10003,Chicken,A,12.0,2026-03-31,40.724181222489,-73.987784081893
50176927,NARKARA,Manhattan,"5 EAST   17 STREET, Manhattan, NY 10003",10003,Thai,A,13.0,2026-03-31,40.737707776783,-73.991714865955
41583557,MILLE-FEUILLE BAKERY CAFE,Manhattan,"552 LAGUARDIA PLACE, Manhattan, NY 10012",10012,Bakery Products/Desserts,A,12.0,2026-03-31,40.728883644234,-73.998257322389
50152273,HEY YOGURT,Manhattan,"120 WEST    3 STREET, Manhattan, NY 10012",10012,"Juice, Smoothies, Fruit Salads",A,7.0,2026-03-31,40.73057443212,-74.00045101501
50095530,COMMONS CAFE AT DENTISTRY COLLEGE,Manhattan,"345 E 24TH ST, Manhattan, NY 10010",10010,American,A,10.0,2026-03-31,40.73781039137,-73.978655642832
50036332,PICCOLO TRATTORIA,Manhattan,"455 MAIN STREET, Manhattan, NY 10044",10044,Italian,A,12.0,2026-03-31,40.759184020215,-73.951980480125
50084999,HARBS,Manhattan,"465 WEST BROADWAY, Manhattan, NY 10012",10012,Bakery Products/Desserts,A,5.0,2026-03-31,40.72637219604,-74.000371612843
40368313,RED FLAME DINER,Manhattan,"67 WEST   44 STREET, Manhattan, NY 10036",10036,American,A,4.0,2026-03-31,40.755627203336,-73.981938150269
40384671,CHEZ JOSEPHINE,Manhattan,"414 WEST   42 STREET, Manhattan, NY 10036",10036,French,A,7.0,2026-03-31,40.758705305754,-73.993325757553
50124355,MATTO ESPRESSO,Manhattan,"299 BROADWAY, Manhattan, NY 10007",10007,Coffee/Tea,A,10.0,2026-03-31,40.715038915713,-74.00559127757
50156295,THE MERMAID INN,Manhattan,"335 COLUMBUS AVENUE, Manhattan, NY 10023",10023,Seafood,A,10.0,2026-03-30,40.779802142197,-73.977028103914
50161469,EMEK CHEESEPASTA LLC,Manhattan,"695 9 AVENUE, Manhattan, NY 10036",10036,Italian,N,38.0,2026-03-30,40.762028968227,-73.990018818374
40523865,POPEYES,Manhattan,"2730 FREDRICK DOUGLAS BOULEVARD, Manhattan, NY 10039",10039,Chicken,A,2.0,2026-03-30,40.822926167108,-73.941831944483
50100152,STARBUCKS COFFEE #58455,Manhattan,"572 11 AVENUE, Manhattan, NY 10036",10036,Coffee/Tea,A,3.0,2026-03-30,40.761584729288,-73.997743870982
50105939,THE TYGER / SOUTH SOHO BAR,Manhattan,"1 HOWARD STREET, Manhattan, NY 10013",10013,Southeast Asian,A,13.0,2026-03-30,40.718942110436,-73.999332614735
50135309,TASTY HAND-PULLED NOODLES,Manhattan,"1 DOYERS STREET, Manhattan, NY 10013",10013,Chinese,A,13.0,2026-03-30,40.714086592864,-73.997633660983
50163286,SPRINGBONE KITCHEN,Manhattan,"1429 3 AVENUE, Manhattan, NY 10028",10028,American,A,2.0,2026-03-30,40.775412808132,-73.956453047138
50145144,WONDER,Manhattan,"120 EAST   86 STREET, Manhattan, NY 10028",10028,Other,A,9.0,2026-03-30,40.779763167307,-73.956251597314
50099969,THE CONSULATE,Manhattan,"519 COLUMBUS AVENUE, Manhattan, NY 10024",10024,French,N,31.0,2026-03-30,40.785897263869,-73.972587914321
50116272,MARI,Manhattan,"679 9 AVENUE, Manhattan, NY 10036",10036,Korean,,33.0,2026-03-30,40.761458093605,-73.990430421402
50166388,WANT ITALY PASTA & GO,Manhattan,"185 GREENWICH STREET, Manhattan, NY 10007",10007,Italian,A,12.0,2026-03-30,40.711783119412,-74.012083781597
50108675,ROCCO'S PIZZA,Manhattan,"148 8 AVENUE, Manhattan, NY 10011",10011,Pizza,Z,23.0,2026-03-30,40.741847174733,-74.000981575352
50143498,DUNKIN',Manhattan,"3830 BROADWAY, Manhattan, NY 10032",10032,Donuts,A,12.0,2026-03-30,40.835665431843,-73.943689119939
50180974,CARNEGIE DINER & CAFE/DELOS GREEK RESTAURANT/ CARNEGIE CATERING,Manhattan,"1185 AVENUE OF THE AMERICAS, Manhattan, NY 10036",10036,Greek,A,13.0,2026-03-30,40.757578756559,-73.982125317652
50167048,NY SOHO COFFEE,Manhattan,"447 BROADWAY, Manhattan, NY 10013",10013,Other,A,12.0,2026-03-30,40.720385855315,-74.001053409379
50088962,ABOUT COFFEE,Manhattan,"445 COLUMBUS AVENUE, Manhattan, NY 10024",10024,Coffee/Tea,A,12.0,2026-03-30,40.783468566296,-73.974354695885
50120099,CAFE NEW,Manhattan,"66 WEST   12 STREET, Manhattan, NY 10011",10011,Coffee/Tea,A,9.0,2026-03-30,40.735737299768,-73.997138538221
50057673,YAMA RAMEN,Manhattan,"60 WEST   48 STREET, Manhattan, NY 10036",10036,Japanese,A,11.0,2026-03-30,40.758198776766,-73.980320339473
50110563,WOK IN THE CLOUDS,Manhattan,"127 EAST   28 STREET, Manhattan, NY 10016",10016,Indian,A,12.0,2026-03-30,40.742776358305,-73.982760841413
50167375,EXCLUSIVE PIZZA,Manhattan,"810 WEST  181 STREET, Manhattan, NY 10033",10033,Pizza,A,12.0,2026-03-30,40.851030689063,-73.938763711348
50162517,TORTILLERIA ROSTICERIA EL GUERRERENSE,Manhattan,"2002 AMSTERDAM AVENUE, Manhattan, NY 10032",10032,Mexican,A,13.0,2026-03-30,40.834253298751,-73.941023361053
50060165,DUNKIN,Manhattan,"303 CANAL STREET, Manhattan, NY 10013",10013,Donuts,A,3.0,2026-03-30,40.719669453515,-74.002261919705
50092790,QUALITY BISTRO,Manhattan,"1345 AVENUE OF THE AMERICAS, Manhattan, NY 10105",10105,French,A,13.0,2026-03-30,40.762598290493,-73.978459955773
50168044,KABAB TOWN,Manhattan,"77D BAXTER ST, Manhattan, NY 10013",10013,Mediterranean,,30.0,2026-03-30,40.716400457166,-74.0
50167584,RA BROADWAY FAMOUS PIZZA,Manhattan,"4250 BROADWAY, Manhattan, NY 10033",10033,Pizza,A,13.0,2026-03-30,40.849898358602,-73.936010418476
50126641,BOURKE STREET BAKERY (LOCATED IN GRAND CENTRAL TERMINAL),Manhattan,"89 EAST   42 STREET, Manhattan, NY 10017",10017,Bakery Products/Desserts,Z,20.0,2026-03-30,40.752093933162,-73.977604354379
50149371,ZIGGLE K-FOOD,Manhattan,"542 3 AVENUE, Manhattan, NY 10016",10016,Korean,A,10.0,2026-03-30,40.747098374372,-73.977129649754
50182874,583 PARK AVENUE,Manhattan,"583 PARK AVENUE, Manhattan, NY 10065",10065,American,N,31.0,2026-03-30,40.765543681211,-73.967859974906
50166723,JOOY TEA SHOPPE,Manhattan,"208 GRAND STREET, Manhattan, NY 10013",10013,Other,A,12.0,2026-03-30,40.718985968821,-73.996295107458
50107638,TERRIFIC WINGS TACOS 'N' THINGS,Manhattan,"2131 3 AVENUE, Manhattan, NY 10035",10035,American,A,4.0,2026-03-30,40.798216921841,-73.939805727501
50127894,BLANK STREET COFFEE,Manhattan,"830 3 AVENUE, Manhattan, NY 10022",10022,Coffee/Tea,A,11.0,2026-03-30,40.75620946565,-73.970495831941
50123060,BLANK STREET COFFEE,Manhattan,"472 3 AVENUE, Manhattan, NY 10016",10016,Coffee/Tea,A,8.0,2026-03-30,40.744628433615,-73.978931334155
50122064,KRUNCHY CUERITOS,Manhattan,"134 NAGLE AVENUE, Manhattan, NY 10040",10040,Latin American,A,12.0,2026-03-30,40.861099165373,-73.926115561278
50058953,DOMINO'S,Manhattan,"1988 AMSTERDAM AVENUE, Manhattan, NY 10032",10032,Pizza,A,7.0,2026-03-30,40.833775893818,-73.94137431857
50105206,JAJAJA MEXICANA,Manhattan,"63 CARMINE STREET, Manhattan, NY 10014",10014,Mexican,Z,0.0,2026-03-30,40.729723473067,-74.004354945112
50108065,CHICK-FIL-A,Manhattan,"1536 3 AVENUE, Manhattan, NY 10028",10028,Chicken,A,7.0,2026-03-30,40.779078766113,-73.953807564901
50131371,MERCER FOOD HALL,Manhattan,"181 MERCER STREET, Manhattan, NY 10012",10012,American,A,13.0,2026-03-30,40.726026327168,-73.997423978759
50134607,MAMA MEZZE,Manhattan,"1123 BROADWAY, Manhattan, NY 10010",10010,Italian,A,13.0,2026-03-30,40.743246492273,-73.989123049646
50072151,BAR CALICO,Manhattan,"23 LEXINGTON AVENUE, Manhattan, NY 10010",10010,Southwestern,,,2026-03-30,40.739691505171,-73.984591210857
40402785,HARMONIE CLUB,Manhattan,"4 EAST   60 STREET, Manhattan, NY 10022",10022,American,A,12.0,2026-03-30,40.764713143321,-73.972159859674
50157562,LOONG NOODLE,Manhattan,"28 SAINT MARKS PLACE, Manhattan, NY 10003",10003,Chinese,,,2026-03-30,40.72888581425,-73.988385756872
41414572,REFRIED BEANS,Manhattan,"591 FORT WASHINGTON AVENUE, Manhattan, NY 10033",10033,Mexican,A,10.0,2026-03-30,40.854663782004,-73.937036056453
41353418,DUNKIN,Manhattan,"666 5 AVENUE, Manhattan, NY 10103",10103,Donuts,A,10.0,2026-03-30,40.760542065811,-73.976421114653
50105604,GRIND NYC COFFEE SHOP,Manhattan,"602 9 AVENUE, Manhattan, NY 10036",10036,Coffee/Tea,A,12.0,2026-03-30,40.75918830286,-73.992062322346
50112658,DYCKMAN PALACE PIZZA,Manhattan,"121 DYCKMAN STREET, Manhattan, NY 10040",10040,Pizza,A,7.0,2026-03-30,40.862281535254,-73.925174266031
50046719,CITI HOSPITALITY,Manhattan,"388 GREENWICH STREET, Manhattan, NY 10013",10013,American,A,5.0,2026-03-30,40.720651658088,-74.010097618713
50157099,BLUE BOTTLE COFFEE,Manhattan,"1345 6 AVENUE, Manhattan, NY 10105",10105,Coffee/Tea,A,8.0,2026-03-30,40.762598290493,-73.978459955773
40364373,ISLE OF CAPRI,Manhattan,"1028 3 AVENUE, Manhattan, NY 10065",10065,Italian,N,17.0,2026-03-28,40.76270773611,-73.965749576014
41525379,BAR ITALIA,Manhattan,"768 MADISON AVENUE, Manhattan, NY 10065",10065,Italian,,17.0,2026-03-28,40.767824704469,-73.968328188871
40848604,JO JO,Manhattan,"160 EAST   64 STREET, Manhattan, NY 10065",10065,French,A,9.0,2026-03-28,40.765158721103,-73.965470340631
50158652,ARCH AMENITIES GROUP,Manhattan,"51 WEST   52 STREET, Manhattan, NY 10019",10019,American,A,7.0,2026-03-27,40.760641249471,-73.978308981387
50061032,WHITE & CASE CAFE,Manhattan,"1221 AVENUE OF THE AMERICAS, Manhattan, NY 10036",10036,American,A,5.0,2026-03-27,40.759093865126,-73.982135738508
41487738,MEXICAN RESTAURANT,Manhattan,"1779 LEXINGTON AVENUE, Manhattan, NY 10029",10029,Mexican,A,10.0,2026-03-27,40.795016036286,-73.94423648761
50041950,LA COLOMBE,Manhattan,"67 WALL STREET, Manhattan, NY 10005",10005,Coffee/Tea,A,7.0,2026-03-27,40.705742214113,-74.008342460958
50095141,SUSHI & CO,Manhattan,"67 NASSAU STREET, Manhattan, NY 10038",10038,Asian/Asian Fusion,A,8.0,2026-03-27,40.709398232466,-74.00855212451
50059901,NEW YORK STOCK EXCHANGE EXECUTIVE SERVICES,Manhattan,"11 WALL STREET, Manhattan, NY 10005",10005,American,A,10.0,2026-03-27,40.707391586763,-74.011105523272
50105272,BIXI,Manhattan,"2164 FREDERICK DOUGLASS BOULEVARD, Manhattan, NY ",,American,N,20.0,2026-03-27,0.0,0.0
50175089,GRAMERCY BAGELS,Manhattan,"246 3 AVENUE, Manhattan, NY 10010",10010,Bagels/Pretzels,A,13.0,2026-03-27,40.737105913566,-73.984411387342
50093886,220 CENTRAL PARK SOUTH,Manhattan,"220 CENTRAL PARK SOUTH, Manhattan, NY 10019",10019,American,A,12.0,2026-03-27,40.767157573889,-73.979786995892
50064480,JOE & THE JUICE (OCULUS WESTFIELD),Manhattan,"185 GREENWICH STREET, Manhattan, NY 10007",10007,"Juice, Smoothies, Fruit Salads",A,7.0,2026-03-27,40.711783119412,-74.012083781597
50172101,METRO PRIVATE CINEMA,Manhattan,"131 8 AVENUE, Manhattan, NY 10011",10011,American,A,9.0,2026-03-26,40.741284493829,-74.001414611309
41638553,BRICIOLA,Manhattan,"370 WEST   51 STREET, Manhattan, NY 10019",10019,Italian,,,2026-03-26,40.763854030179,-73.987917564599
50055852,WAGAMAMA,Manhattan,"210 5 AVENUE, Manhattan, NY 10010",10010,Japanese,,26.0,2026-03-26,40.743161334306,-73.988404911527
40641437,MARUZZELLA,Manhattan,"1483 FIRST AVENUE, Manhattan, NY 10075",10075,Italian,,24.0,2026-03-26,40.771242364227,-73.953495312122
50107630,CHAMOUN'S WAY,Manhattan,"1237 1 AVENUE, Manhattan, NY 10065",10065,Lebanese,,16.0,2026-03-26,40.764423551536,-73.958471008424
41083927,CAFE DU SOLEIL,Manhattan,"245 WEST  104 STREET, Manhattan, NY 10025",10025,French,,44.0,2026-03-26,40.800004290459,-73.968717351713
50000582,DREAM BABY,Manhattan,"162 AVENUE B, Manhattan, NY 10009",10009,American,A,13.0,2026-03-26,40.727059349657,-73.979773949681
50112425,SURAM,Manhattan,"21 WEST END AVENUE, Manhattan, NY 10023",10023,Japanese,A,9.0,2026-03-26,40.772456283691,-73.989843950399
40391060,LUKE'S BAR & GRILL,Manhattan,"1394 THIRD AVENUE, Manhattan, NY 10075",10075,American,A,11.0,2026-03-26,40.774501809212,-73.957143252533
40404024,THE PENN CLUB,Manhattan,"30 WEST   44 STREET, Manhattan, NY 10036",10036,American,A,13.0,2026-03-26,40.755248289281,-73.981086420422
50162276,XI'AN FAMOUS FOODS,Manhattan,"309 AMSTERDAM AVENUE, Manhattan, NY 10023",10023,Asian/Asian Fusion,A,11.0,2026-03-26,40.780230954613,-73.980432959878
50104496,PARIS BAGUETTE,Manhattan,"888 10 AVENUE, Manhattan, NY 10019",10019,Bakery Products/Desserts,A,12.0,2026-03-26,40.769681171099,-73.988129507906
41643753,THE WAYLAND,Manhattan,"700 EAST    9 STREET, Manhattan, NY 10009",10009,American,A,13.0,2026-03-26,40.725217255644,-73.977847930217
50113613,PLANET TACO,Manhattan,"705 9 AVENUE, Manhattan, NY 10019",10019,Mexican,B,22.0,2026-03-26,40.762424188213,-73.989733580601
41159246,DUBLIN HOUSE,Manhattan,"225 WEST   79 STREET, Manhattan, NY 10024",10024,Irish,A,10.0,2026-03-26,40.783494240161,-73.979150092572
50133302,POTBELLY,Manhattan,"22 EAST   17 STREET, Manhattan, NY 10003",10003,Sandwiches,,22.0,2026-03-26,40.737392074845,-73.990996815711
40374834,CASA BELLA,Manhattan,"127 MULBERRY STREET, Manhattan, NY 10013",10013,Italian,A,13.0,2026-03-26,40.717995150669,-73.998037554562
50122639,CRISPIANO,Manhattan,"130 SAINT MARKS PLACE, Manhattan, NY 10009",10009,Pizza,A,9.0,2026-03-26,40.727200054588,-73.984395673791
50144219,SUSHI & BENTO BY MR LIM/ THE SLING BAR,Manhattan,"135 WEST   50 STREET, Manhattan, NY 10020",10020,Japanese,A,11.0,2026-03-26,40.760367337647,-73.981532569014
50144842,LENOX THAI,Manhattan,"1217 1 AVENUE, Manhattan, NY 10065",10065,Thai,A,9.0,2026-03-26,40.763795168414,-73.958933472417
50094197,GUARDIAN LIFE,Manhattan,"10 HUDSON YARDS, Manhattan, NY 10001",10001,American,A,12.0,2026-03-26,40.752450190639,-74.000703815358
41542801,SPICE,Manhattan,"1479 1 AVENUE, Manhattan, NY 10075",10075,Thai,A,7.0,2026-03-26,40.771116143476,-73.953589269069
40365882,NEW YORK PIZZA SUPREMA,Manhattan,"413 8 AVENUE, Manhattan, NY 10001",10001,Pizza,,41.0,2026-03-26,40.750031951553,-73.995040989424
41448651,AMITY HALL,Manhattan,"80 WEST    3 STREET, Manhattan, NY 10012",10012,American,A,7.0,2026-03-26,40.729756486478,-73.998784078515
41484499,FIAT CAFE,Manhattan,"203 MOTT STREET, Manhattan, NY 10012",10012,Italian,Z,23.0,2026-03-26,40.721431530121,-73.995548192983
50134144,FRESH KITCHEN,Manhattan,"265 MADISON AVENUE, Manhattan, NY 10016",10016,American,Z,31.0,2026-03-26,40.750859288595,-73.980318906826
50112272,COFFEE RX ROASTERS,Manhattan,"33 EAST    8 STREET, Manhattan, NY 10003",10003,Coffee/Tea,A,9.0,2026-03-26,40.731463603918,-73.994475894157
50175197,CARMELA,Manhattan,"10 5 AVENUE, Manhattan, NY 10011",10011,Coffee/Tea,B,24.0,2026-03-26,40.732407874592,-73.99624384325
40378874,TERRA BLUES,Manhattan,"149 BLEEKER STREET, Manhattan, NY 10012",10012,American,A,5.0,2026-03-26,40.728268828151,-73.999357776932
50105559,LE PAIN QUOTIDIEN,Manhattan,"60 WEST   65 STREET, Manhattan, NY 10023",10023,French,A,13.0,2026-03-26,40.772460625103,-73.980850447594
50152572,ROSA'S PIZZA,Manhattan,"1289 MADISON AVENUE, Manhattan, NY 10128",10128,Pizza,,36.0,2026-03-26,40.784478616395,-73.956154599678
50087558,YI JI SHI MO NOODLE,Manhattan,"88 ELIZABETH STREET, Manhattan, NY 10013",10013,Chinese,A,9.0,2026-03-26,40.718206442913,-73.995945228506
40946369,NICK & STEF'S STEAKHOUSE,Manhattan,"9 PENN PLAZA, Manhattan, NY 10001",10001,Steakhouse,A,12.0,2026-03-26,40.75132740329,-73.993528617509
40914459,VILLAGE UNDERGROUND,Manhattan,"130 WEST    3 STREET, Manhattan, NY 10012",10012,American,,33.0,2026-03-26,40.730733626794,-74.000772139549
50078895,HAWA SMOOTHIES & BUBBLE TEA,Manhattan,"1293 1 AVENUE, Manhattan, NY 10021",10021,"Juice, Smoothies, Fruit Salads",A,2.0,2026-03-26,40.766251071201,-73.957141362125
50159172,NICOL SQUASH,Manhattan,"476 WEST   42 STREET, Manhattan, NY 10036",10036,"Juice, Smoothies, Fruit Salads",N,20.0,2026-03-26,40.759347657617,-73.994845370212
41665255,MCHALE'S BAR & GRILL,Manhattan,"251 WEST   51 STREET, Manhattan, NY 10019",10019,Irish,,24.0,2026-03-26,40.762470273155,-73.984585920742
50132847,CHICK-FIL-A,Manhattan,"918 8 AVENUE, Manhattan, NY 10019",10019,Chicken,A,7.0,2026-03-26,40.765069487037,-73.984061867439
50074248,BAKE CULTURE,Manhattan,"48 BOWERY, Manhattan, NY 10013",10013,Bakery Products/Desserts,A,12.0,2026-03-26,40.715722442756,-73.996396294327
40379890,O'HARA'S,Manhattan,"120 CEDAR STREET, Manhattan, NY 10006",10006,American,B,27.0,2026-03-26,40.709636641851,-74.012711005921
41217083,11 STREET CAFE,Manhattan,"327 WEST   11 STREET, Manhattan, NY 10014",10014,Coffee/Tea,A,12.0,2026-03-26,40.735630046012,-74.007476594239
