borough,block,lot,bbl,address,zipcode,latitude,longitude,landuse,lotarea,bldgarea,comarea,retailarea,officearea,resarea,numfloors,unitsres,unitstotal,yearbuilt,commercial_area_proxy,has_commercial_space
MN,719,4,1007190004.0,467 WEST 21 STREET,10011.0,40.7464348,-74.004587,1.0,1975.0,2795.0,0.0,0.0,0.0,2795.0,3.0,1.0,1.0,1853.0,0.0,0
MN,719,5,1007190005.0,465 WEST 21 STREET,10011.0,40.7464101,-74.0045293,1.0,1975.0,2440.0,0.0,0.0,0.0,2440.0,3.0,2.0,2.0,1853.0,0.0,0
MN,719,6,1007190006.0,463 WEST 21 STREET,10011.0,40.7463799,-74.0044571,2.0,2468.0,6150.0,0.0,0.0,0.0,6150.0,4.5,6.0,6.0,1836.0,0.0,0
MN,719,7,1007190007.0,461 WEST 21 STREET,10011.0,40.7463497,-74.0043885,2.0,1728.0,4430.0,0.0,0.0,0.0,4430.0,4.0,4.0,4.0,1854.0,0.0,0
MN,719,8,1007190008.0,459 WEST 21 STREET,10011.0,40.7463278,-74.0043344,1.0,1728.0,5630.0,0.0,0.0,0.0,4430.0,4.0,1.0,1.0,1854.0,0.0,0
MN,719,9,1007190009.0,457 WEST 21 STREET,10011.0,40.7463031,-74.0042766,2.0,1975.0,4515.0,0.0,0.0,0.0,4515.0,5.0,10.0,10.0,1854.0,0.0,0
MN,719,10,1007190010.0,455 WEST 21 STREET,10011.0,40.7462756,-74.0042117,2.0,1975.0,4660.0,0.0,0.0,0.0,4660.0,4.0,4.0,4.0,1854.0,0.0,0
MN,719,11,1007190011.0,453 WEST 21 STREET,10011.0,40.7462454,-74.0041359,2.0,2472.0,4851.0,0.0,0.0,0.0,4851.0,4.0,5.0,5.0,1853.0,0.0,0
MN,719,12,1007190012.0,451 WEST 21 STREET,10011.0,40.7462152,-74.0040709,1.0,1646.0,4416.0,0.0,0.0,0.0,3532.0,4.0,1.0,1.0,1857.0,0.0,0
MN,719,13,1007190013.0,449 WEST 21 STREET,10011.0,40.746196,-74.0040204,1.0,1646.0,5181.0,0.0,0.0,0.0,4203.0,5.0,1.0,1.0,1857.0,0.0,0
MN,719,14,1007190014.0,447 WEST 21 STREET,10011.0,40.7461713,-74.0039662,1.0,1646.0,3328.0,0.0,0.0,0.0,3328.0,4.0,1.0,1.0,1857.0,0.0,0
MN,719,15,1007190015.0,445 WEST 21 STREET,10011.0,40.7461439,-74.0039013,2.0,2534.0,9375.0,0.0,0.0,0.0,9375.0,5.0,10.0,10.0,1898.0,0.0,0
MN,719,16,1007190016.0,443 WEST 21 STREET,10011.0,40.7461164,-74.0038327,1.0,1950.0,3971.0,0.0,0.0,0.0,2490.0,3.0,1.0,1.0,1854.0,0.0,0
MN,719,17,1007190017.0,441 WEST 21 STREET,10011.0,40.7461164,-74.0037064,2.0,3575.0,9200.0,0.0,0.0,0.0,7650.0,5.0,3.0,3.0,1854.0,0.0,0
MN,719,19,1007190019.0,439 WEST 21 STREET,10011.0,40.7460368,-74.0037028,2.0,1577.0,3600.0,0.0,0.0,0.0,3600.0,4.0,8.0,8.0,1853.0,0.0,0
MN,719,25,1007190025.0,427 WEST 21 STREET,10011.0,40.7459216,-74.0033527,2.0,2350.0,5330.0,0.0,0.0,0.0,5330.0,4.0,5.0,5.0,1853.0,0.0,0
MN,719,26,1007190026.0,425 WEST 21 STREET,10011.0,40.7458914,-74.0032805,2.0,2288.0,6270.0,0.0,0.0,0.0,6270.0,5.0,5.0,5.0,1853.0,0.0,0
MN,487,26,1004870026.0,150 SPRING STREET,10012.0,40.724153,-74.0015477,4.0,1600.0,7250.0,5740.0,4530.0,0.0,1510.0,4.0,1.0,4.0,1820.0,5740.0,1
MN,487,27,1004870027.0,148 SPRING STREET,10012.0,40.7241255,-74.0014864,4.0,1600.0,7257.0,7257.0,2903.0,2903.0,0.0,4.0,0.0,4.0,1910.0,7257.0,1
MN,487,28,1004870028.0,146 SPRING STREET,10012.0,40.7240953,-74.0014215,4.0,1600.0,3225.0,850.0,850.0,0.0,2375.0,3.75,3.0,4.0,1819.0,850.0,1
MN,487,30,1004870030.0,83 WOOSTER STREET,10012.0,40.7239773,-74.0016018,3.0,4250.0,18699.0,1500.0,1500.0,0.0,17199.0,5.0,4.0,5.0,1876.0,1500.0,1
MN,488,8,1004880008.0,68 THOMPSON STREET,10012.0,40.7242133,-74.0028934,3.0,4417.0,16749.0,1200.0,1200.0,0.0,15549.0,6.0,39.0,41.0,1904.0,1200.0,1
MN,488,10,1004880010.0,72 THOMPSON STREET,10012.0,40.7243341,-74.0027924,3.0,4386.0,19002.0,3167.0,3167.0,0.0,15835.0,6.0,36.0,38.0,1904.0,3167.0,1
MN,488,14,1004880014.0,80 THOMPSON STREET,10012.0,40.7245345,-74.0026229,4.0,2175.0,8755.0,700.0,700.0,0.0,8055.0,5.0,18.0,20.0,1888.0,700.0,1
MN,488,15,1004880015.0,180 SPRING STREET,10012.0,40.7246909,-74.0026337,4.0,1257.0,3655.0,914.0,914.0,0.0,2741.0,4.0,3.0,4.0,1848.0,914.0,1
MN,488,16,1004880016.0,178 SPRING STREET,10012.0,40.724658,-74.0025687,2.0,1260.0,5049.0,810.0,810.0,0.0,4239.0,5.0,4.0,4.0,1854.0,810.0,1
MN,488,17,1004880017.0,170 SPRING STREET,10012.0,40.7245784,-74.0023992,4.0,5577.0,24108.0,4018.0,4018.0,0.0,20090.0,6.0,42.0,46.0,1911.0,4018.0,1
MN,488,21,1004880021.0,166 SPRING STREET,10012.0,40.7244878,-74.0022116,4.0,2397.0,12545.0,5018.0,5018.0,0.0,7527.0,5.0,3.0,4.0,1880.0,5018.0,1
MN,488,22,1004880022.0,400 WEST BROADWAY,10012.0,40.7244055,-74.0023703,5.0,1968.0,9620.0,9620.0,3600.0,6020.0,0.0,6.0,0.0,7.0,1871.0,9620.0,1
MN,488,25,1004880025.0,392 WEST BROADWAY,10012.0,40.7242051,-74.0025399,4.0,3863.0,16900.0,10140.0,6760.0,3380.0,6760.0,5.0,1.0,5.0,1873.0,10140.0,1
MN,488,27,1004880027.0,390 WEST BROADWAY,10012.0,40.7241173,-74.002612,3.0,1875.0,9150.0,1465.0,1465.0,0.0,7685.0,5.0,4.0,5.0,1839.0,1465.0,1
MN,488,30,1004880030.0,382 WEST BROADWAY,10012.0,40.7239087,-74.002778,5.0,3450.0,10000.0,10000.0,10000.0,0.0,0.0,1.0,0.0,1.0,1984.0,10000.0,1
MN,488,32,1004880032.0,378 WEST BROADWAY,10012.0,40.7237906,-74.0028754,4.0,3450.0,16250.0,3250.0,3250.0,0.0,13000.0,5.0,4.0,5.0,1874.0,3250.0,1
MN,488,7502,1004887502.0,388 WEST BROADWAY,10012.0,40.7240294,-74.0026842,4.0,3606.0,16390.0,4504.0,3110.0,0.0,11886.0,5.0,4.0,9.0,1871.0,4504.0,1
MN,489,4,1004890004.0,61 SULLIVAN STREET,10012.0,40.7241804,-74.004001,4.0,1680.0,5474.0,1095.0,1095.0,0.0,4379.0,5.0,4.0,5.0,1869.0,1095.0,1
MN,489,5,1004890005.0,63 SULLIVAN STREET,10012.0,40.724216,-74.003918,2.0,2780.0,9110.0,0.0,0.0,0.0,9110.0,5.0,13.0,13.0,1877.0,0.0,0
MN,489,6,1004890006.0,65 SULLIVAN STREET,10012.0,40.7242819,-74.0038747,2.0,2567.0,9110.0,0.0,0.0,0.0,9110.0,5.0,13.0,13.0,1877.0,0.0,0
MN,489,7,1004890007.0,67 SULLIVAN STREET,10012.0,40.7243396,-74.0038242,2.0,2567.0,9110.0,0.0,0.0,0.0,9110.0,5.0,12.0,12.0,1877.0,0.0,0
MN,489,8,1004890008.0,71 SULLIVAN STREET,10012.0,40.7243972,-74.0037773,2.0,2500.0,11628.0,1453.0,1453.0,0.0,10175.0,6.0,21.0,23.0,1897.0,1453.0,1
MN,489,11,1004890011.0,77 SULLIVAN STREET,10012.0,40.7245729,-74.0036294,4.0,2500.0,10013.0,800.0,800.0,0.0,9213.0,5.0,8.0,9.0,1878.0,800.0,1
MN,489,13,1004890013.0,81 SULLIVAN STREET,10012.0,40.7246854,-74.003532,4.0,2500.0,6297.0,800.0,800.0,0.0,5497.0,4.0,6.0,7.0,1835.0,800.0,1
MN,489,17,1004890017.0,200 SPRING STREET,10012.0,40.7249599,-74.003413,4.0,3750.0,8750.0,2500.0,2500.0,0.0,6250.0,5.0,11.0,12.0,1880.0,2500.0,1
MN,489,18,1004890018.0,196 SPRING STREET,10012.0,40.7249791,-74.0032795,4.0,3750.0,15839.0,1875.0,1875.0,0.0,13964.0,6.0,22.0,25.0,1908.0,1875.0,1
MN,489,20,1004890020.0,192 SPRING STREET,10012.0,40.7248913,-74.0031893,4.0,2500.0,13343.0,1000.0,1000.0,0.0,12343.0,6.5,15.0,17.0,1891.0,1000.0,1
MN,489,26,1004890026.0,79 THOMPSON STREET,10012.0,40.7246991,-74.0029764,2.0,1867.0,7051.0,0.0,0.0,0.0,7051.0,6.0,16.0,16.0,1907.0,0.0,0
MN,489,28,1004890028.0,75 THOMPSON STREET,10012.0,40.7246525,-74.0031135,4.0,2782.0,13416.0,1100.0,1100.0,0.0,12316.0,6.0,22.0,23.0,1901.0,1100.0,1
MN,489,30,1004890030.0,73 THOMPSON STREET,10012.0,40.7245948,-74.003164,4.0,2620.0,12141.0,810.0,810.0,0.0,11331.0,6.0,21.0,22.0,1901.0,810.0,1
MN,489,31,1004890031.0,71 THOMPSON STREET,10012.0,40.7245345,-74.0032217,2.0,2583.0,9760.0,0.0,0.0,0.0,9760.0,5.0,21.0,21.0,1888.0,0.0,0
MN,489,32,1004890032.0,69 THOMPSON STREET,10012.0,40.7244796,-74.0032686,2.0,2150.0,7810.0,800.0,800.0,0.0,7010.0,5.0,9.0,10.0,1896.0,800.0,1
MN,1142,137,1011420137.0,112 WEST 71 STREET,10023.0,40.7767818,-73.9799864,2.0,1808.0,6510.0,0.0,0.0,0.0,6510.0,4.0,10.0,10.0,1884.0,0.0,0
MN,1142,141,1011420141.0,122 WEST 71 STREET,10023.0,40.7769136,-73.9802969,2.0,2109.0,7431.0,0.0,0.0,0.0,7431.0,4.0,10.0,10.0,1886.0,0.0,0
MN,1142,161,1011420161.0,154 WEST 71 STREET,10023.0,40.7773282,-73.9812897,8.0,3213.0,12800.0,12800.0,0.0,0.0,0.0,4.0,0.0,0.0,1917.0,12800.0,1
MN,1143,7,1011430007.0,167 WEST 71 STREET,10023.0,40.777836,-73.9813365,3.0,2043.0,11224.0,0.0,0.0,0.0,11224.0,7.0,21.0,21.0,1907.0,0.0,0
MN,1143,8,1011430008.0,163 WEST 71 STREET,10023.0,40.7777838,-73.9812101,4.0,2043.0,4162.0,600.0,0.0,600.0,3562.0,3.0,7.0,8.0,1871.0,600.0,1
MN,1143,10,1011430010.0,159 WEST 71 STREET,10023.0,40.7777289,-73.9810837,2.0,2043.0,4172.0,0.0,0.0,0.0,4172.0,3.0,8.0,8.0,1871.0,0.0,0
MN,1143,15,1011430015.0,145 WEST 71 STREET,10023.0,40.7775175,-73.9805747,3.0,10200.0,75144.0,4702.0,420.0,525.0,70442.0,10.0,64.0,66.0,1922.0,4702.0,1
MN,1143,19,1011430019.0,137 WEST 71 STREET,10023.0,40.7774351,-73.9803834,2.0,2146.0,6539.0,0.0,0.0,0.0,6539.0,4.0,10.0,10.0,1890.0,0.0,0
MN,1143,22,1011430022.0,131 WEST 71 STREET,10023.0,40.7773527,-73.9801848,1.0,1941.0,5709.0,0.0,0.0,0.0,4515.0,4.0,2.0,2.0,1890.0,0.0,0
MN,1143,23,1011430023.0,123 WEST 71 STREET,10023.0,40.7773088,-73.9800837,8.0,4393.0,3564.0,3564.0,0.0,0.0,0.0,1.0,0.0,1.0,1882.0,3564.0,1
MN,1143,30,1011430030.0,111 WEST 71 STREET,10023.0,40.7770671,-73.979535,3.0,5808.0,52220.0,0.0,0.0,0.0,52220.0,12.0,113.0,113.0,1902.0,0.0,0
MN,1143,31,1011430031.0,240 COLUMBUS AVENUE,10023.0,40.7769601,-73.9793581,4.0,1493.0,5452.0,1000.0,1000.0,0.0,4452.0,4.0,8.0,9.0,1884.0,1000.0,1
MN,1143,32,1011430032.0,244 COLUMBUS AVENUE,10023.0,40.777122,-73.9793436,4.0,1904.0,7527.0,4442.0,2748.0,0.0,3085.0,4.0,3.0,4.0,1884.0,4442.0,1
MN,1143,44,1011430044.0,128 WEST 72 STREET,10023.0,40.7776272,-73.9800295,4.0,2464.0,10969.0,4388.0,4388.0,0.0,6581.0,5.0,7.0,9.0,1935.0,4388.0,1
MN,1143,45,1011430045.0,130 WEST 72 STREET,10023.0,40.7776574,-73.9801017,4.0,2043.0,8800.0,1465.0,1465.0,0.0,7335.0,5.0,6.0,8.0,1884.0,1465.0,1
MN,1143,46,1011430046.0,132 WEST 72 STREET,10023.0,40.7776821,-73.980163,4.0,2043.0,8961.0,1300.0,1300.0,0.0,7661.0,5.0,11.0,12.0,1884.0,1300.0,1
MN,1143,47,1011430047.0,136 WEST 72 STREET,10023.0,40.777737,-73.980293,4.0,2043.0,8798.0,1465.0,1465.0,0.0,7333.0,5.0,6.0,8.0,1884.0,1465.0,1
MN,1143,48,1011430048.0,138 WEST 72 STREET,10023.0,40.7777644,-73.9803544,4.0,2043.0,7179.0,2000.0,2000.0,0.0,5179.0,5.0,7.0,10.0,1884.0,2000.0,1
MN,1143,56,1011430056.0,158 WEST 72 STREET,10023.0,40.778028,-73.9809862,4.0,2043.0,9409.0,2320.0,2320.0,0.0,7089.0,5.0,6.0,8.0,1886.0,2320.0,1
MN,489,33,1004890033.0,67 THOMPSON STREET,10012.0,40.7244247,-74.0033119,2.0,2383.0,10482.0,0.0,0.0,0.0,10482.0,6.0,24.0,24.0,1899.0,0.0,0
MN,489,35,1004890035.0,63 THOMPSON STREET,10012.0,40.7242957,-74.0034238,4.0,3733.0,15360.0,1025.0,1025.0,0.0,14335.0,6.0,21.0,23.0,1905.0,1025.0,1
MN,489,36,1004890036.0,59 THOMPSON STREET,10012.0,40.7242078,-74.0034995,4.0,4000.0,15918.0,1500.0,1500.0,0.0,14418.0,6.0,34.0,36.0,1905.0,1500.0,1
MN,489,37,1004890037.0,57 THOMPSON STREET,10012.0,40.7241172,-74.0035753,2.0,3750.0,15138.0,0.0,0.0,0.0,15138.0,6.0,40.0,40.0,1905.0,0.0,0
MN,490,21,1004900021.0,208 SPRING STREET,10013.0,40.725259,-74.0038712,3.0,2747.0,16200.0,3608.0,3608.0,0.0,12592.0,6.0,6.0,7.0,1902.0,3608.0,1
MN,490,23,1004900023.0,206 SPRING STREET,10012.0,40.7251959,-74.0037954,4.0,2500.0,12400.0,12400.0,7200.0,5000.0,0.0,5.0,0.0,4.0,1890.0,12400.0,1
MN,490,24,1004900024.0,204 SPRING STREET,10012.0,40.7251575,-74.0037197,4.0,2500.0,13923.0,2500.0,2500.0,0.0,11423.0,7.0,26.0,28.0,1901.0,2500.0,1
MN,490,7501,1004907501.0,84 SULLIVAN STREET,10012.0,40.7251191,-74.0036403,4.0,2500.0,11695.0,4775.0,1800.0,2025.0,6920.0,7.0,4.0,6.0,2000.0,4775.0,1
MN,492,23,1004920023.0,222 BOWERY,10012.0,40.7221272,-73.9937371,2.0,4855.0,17901.0,2238.0,2238.0,0.0,15663.0,3.0,8.0,9.0,1885.0,2238.0,1
MN,492,38,1004920038.0,190 BOWERY,10012.0,40.721194,-73.9940727,5.0,4760.0,32222.0,32222.0,8763.0,23459.0,0.0,6.0,0.0,9.0,1899.0,32222.0,1
MN,496,1,1004960001.0,79 CROSBY STREET,10012.0,40.7229919,-73.9973989,5.0,9850.0,77979.0,,,,,11.0,0.0,1.0,2009.0,,0
MN,496,7,1004960007.0,91 CROSBY STREET,10012.0,40.7232334,-73.9971283,4.0,3080.0,19578.0,4173.0,4173.0,0.0,15405.0,6.0,8.0,10.0,1895.0,4173.0,1
MN,496,9,1004960009.0,95 CROSBY STREET,10012.0,40.7233926,-73.9971174,5.0,1765.0,1804.0,1804.0,1804.0,0.0,0.0,1.0,0.0,1.0,1928.0,1804.0,1
MN,496,10,1004960010.0,97 CROSBY STREET,10012.0,40.723453,-73.9970669,3.0,1712.0,10140.0,0.0,0.0,0.0,10140.0,7.0,6.0,7.0,1895.0,0.0,0
MN,496,12,1004960012.0,101 CROSBY STREET,10012.0,40.7235765,-73.9969659,3.0,2508.0,17400.0,3000.0,3000.0,0.0,14400.0,7.0,10.0,10.0,1907.0,3000.0,1
MN,496,18,1004960018.0,62 PRINCE STREET,10012.0,40.7236451,-73.9967675,5.0,2460.0,2354.0,2354.0,2354.0,0.0,0.0,1.0,0.0,1.0,2004.0,2354.0,1
MN,496,27,1004960027.0,250 LAFAYETTE STREET,10012.0,40.7231676,-73.9971643,5.0,3292.0,16766.0,15566.0,3429.0,12137.0,1200.0,6.0,1.0,6.0,1866.0,15566.0,1
MN,496,30,1004960030.0,242 LAFAYETTE STREET,10012.0,40.7228684,-73.9971535,3.0,3375.0,14961.0,2992.0,2992.0,0.0,11969.0,5.0,8.0,10.0,1882.0,2992.0,1
MN,496,32,1004960032.0,240 LAFAYETTE STREET,10012.0,40.7227723,-73.997204,4.0,1477.0,5545.0,885.0,885.0,0.0,4660.0,5.0,4.0,5.0,1873.0,885.0,1
MN,496,33,1004960033.0,238 LAFAYETTE STREET,10012.0,40.7226763,-73.9971644,5.0,753.0,728.0,728.0,728.0,0.0,0.0,1.0,0.0,1.0,1907.0,728.0,1
MN,496,34,1004960034.0,63 SPRING STREET,10012.0,40.7225006,-73.9972113,4.0,1831.0,5140.0,1028.0,1028.0,0.0,4112.0,5.0,4.0,6.0,1897.0,1028.0,1
MN,496,35,1004960035.0,65 SPRING STREET,10012.0,40.7225527,-73.9972618,4.0,1927.0,7690.0,1935.0,1300.0,635.0,5755.0,5.0,8.0,10.0,1878.0,1935.0,1
MN,496,36,1004960036.0,71 SPRING STREET,10012.0,40.7226708,-73.9974422,5.0,10412.0,56340.0,56340.0,9600.0,46740.0,0.0,6.0,0.0,44.0,1890.0,56340.0,1
MN,496,40,1004960040.0,75 SPRING STREET,10012.0,40.7227778,-73.9976803,5.0,5562.0,54800.0,54800.0,5600.0,44200.0,0.0,9.0,0.0,10.0,1898.0,54800.0,1
MN,496,7501,1004967501.0,70 PRINCE STREET,10012.0,40.7237165,-73.9969479,4.0,964.0,3285.0,922.0,922.0,0.0,2363.0,3.5,2.0,3.0,1827.0,922.0,1
MN,496,7502,1004967502.0,93 CROSBY STREET,10012.0,40.7233323,-73.9971679,4.0,1747.0,11488.0,2478.0,1619.0,0.0,9010.0,6.0,5.0,6.0,1895.0,2478.0,1
MN,497,9,1004970009.0,546 BROADWAY,10012.0,40.723335,-73.9978606,4.0,17460.0,96000.0,62000.0,45000.0,17000.0,34000.0,5.0,15.0,17.0,1866.0,62000.0,1
MN,497,11,1004970011.0,550 BROADWAY,10012.0,40.7235464,-73.9979977,5.0,3500.0,16125.0,12900.0,6450.0,6450.0,3225.0,5.0,1.0,6.0,1854.0,12900.0,1
MN,497,15,1004970015.0,558 BROADWAY,10012.0,40.7236726,-73.9976009,5.0,7987.0,22916.0,22916.0,22916.0,0.0,0.0,2.0,0.0,1.0,1870.0,22916.0,1
MN,497,18,1004970018.0,560 BROADWAY,10012.0,40.7238675,-73.9974962,5.0,21150.0,122454.0,122454.0,19400.0,103054.0,0.0,6.0,0.0,42.0,1884.0,122454.0,1
MN,719,29,1007190029.0,421 WEST 21 STREET,10011.0,40.7458337,-74.0031398,3.0,6750.0,26800.0,0.0,0.0,0.0,26800.0,6.0,36.0,36.0,1938.0,0.0,0
MN,719,30,1007190030.0,417 WEST 21 STREET,10011.0,40.7457761,-74.0030026,2.0,2300.0,4215.0,0.0,0.0,0.0,2715.0,3.5,3.0,3.0,1843.0,0.0,0
MN,719,31,1007190031.0,415 WEST 21 STREET,10011.0,40.7457487,-74.0029377,1.0,2299.0,4224.0,0.0,0.0,0.0,3168.0,3.0,1.0,1.0,1843.0,0.0,0
MN,719,32,1007190032.0,413 WEST 21 STREET,10011.0,40.7457185,-74.0028691,1.0,2299.0,4354.0,0.0,0.0,0.0,4354.0,4.0,1.0,1.0,1843.0,0.0,0
MN,719,33,1007190033.0,411 WEST 21 STREET,10011.0,40.7456718,-74.0028077,2.0,1980.0,6160.0,0.0,0.0,0.0,6160.0,5.0,5.0,5.0,1853.0,0.0,0
MN,719,34,1007190034.0,409 WEST 21 STREET,10011.0,40.7456416,-74.0027392,2.0,1980.0,5676.0,0.0,0.0,0.0,5676.0,4.0,5.0,5.0,1853.0,0.0,0
MN,719,35,1007190035.0,407 WEST 21 STREET,10011.0,40.7456142,-74.0026706,1.0,1980.0,5900.0,0.0,0.0,0.0,5900.0,4.0,1.0,1.0,1853.0,0.0,0
MN,719,36,1007190036.0,405 WEST 21 STREET,10011.0,40.745584,-74.002602,2.0,1980.0,6072.0,0.0,0.0,0.0,6072.0,4.0,12.0,12.0,1853.0,0.0,0
MN,719,37,1007190037.0,403 WEST 21 STREET,10011.0,40.7455373,-74.0025371,2.0,2100.0,8280.0,0.0,0.0,0.0,8280.0,5.0,10.0,10.0,1889.0,0.0,0
MN,719,41,1007190041.0,189 9 AVENUE,10011.0,40.745562,-74.0023422,5.0,1208.0,1636.0,1636.0,1636.0,0.0,0.0,2.0,0.0,1.0,1868.0,1636.0,1
MN,719,42,1007190042.0,191 9 AVENUE,10011.0,40.7456553,-74.0023747,4.0,2742.0,5832.0,1000.0,1000.0,0.0,4832.0,4.5,4.0,5.0,1856.0,1000.0,1
MN,719,43,1007190043.0,193 9 AVENUE,10011.0,40.7456718,-74.0022808,8.0,1554.0,5670.0,1134.0,0.0,1134.0,4536.0,5.0,8.0,9.0,1858.0,1134.0,1
MN,719,44,1007190044.0,400 WEST 22 STREET,10011.0,40.7457459,-74.0021004,4.0,1026.0,4045.0,700.0,700.0,0.0,3345.0,4.5,5.0,6.0,1856.0,700.0,1
MN,719,45,1007190045.0,402 WEST 22 STREET,10011.0,40.7457651,-74.0021509,2.0,1026.0,4788.0,1764.0,0.0,1764.0,3024.0,4.5,7.0,8.0,1856.0,1764.0,1
MN,719,46,1007190046.0,404 WEST 22 STREET,10011.0,40.7457844,-74.0021942,2.0,1026.0,3920.0,0.0,0.0,0.0,3920.0,4.5,5.0,5.0,1856.0,0.0,0
MN,719,47,1007190047.0,406 WEST 22 STREET,10011.0,40.7458036,-74.0022411,2.0,1026.0,3990.0,0.0,0.0,0.0,3990.0,4.5,10.0,10.0,1856.0,0.0,0
MN,719,48,1007190048.0,408 WEST 22 STREET,10011.0,40.7458228,-74.0022845,4.0,1026.0,3990.0,360.0,0.0,360.0,3630.0,4.5,6.0,7.0,1856.0,360.0,1
MN,719,58,1007190058.0,426 WEST 22 STREET,10011.0,40.7460176,-74.0028258,2.0,1813.0,3440.0,0.0,0.0,0.0,2580.0,3.0,3.0,3.0,1843.0,0.0,0
MN,719,59,1007190059.0,428 WEST 22 STREET,10011.0,40.7460423,-74.0028908,1.0,1821.0,3230.0,0.0,0.0,0.0,2375.0,2.0,2.0,2.0,1843.0,0.0,0
MN,719,60,1007190060.0,430 WEST 22 STREET,10011.0,40.7460698,-74.0029521,1.0,1784.0,3530.0,0.0,0.0,0.0,2647.0,3.0,2.0,2.0,1843.0,0.0,0
MN,719,61,1007190061.0,432 WEST 22 STREET,10011.0,40.7460945,-74.0030135,2.0,1815.0,1850.0,0.0,0.0,0.0,1850.0,3.0,3.0,3.0,1843.0,0.0,0
MN,719,65,1007190065.0,440 WEST 22 STREET,10011.0,40.7461878,-74.0032517,2.0,2469.0,6576.0,0.0,0.0,0.0,6576.0,3.0,6.0,6.0,1836.0,0.0,0
MN,719,66,1007190066.0,442 WEST 22 STREET,10011.0,40.7462207,-74.0033311,2.0,2462.0,5300.0,0.0,0.0,0.0,5300.0,4.0,24.0,24.0,1847.0,0.0,0
MN,719,67,1007190067.0,444 WEST 22 STREET,10011.0,40.7462537,-74.0034105,2.0,2469.0,4740.0,0.0,0.0,0.0,3960.0,3.0,3.0,3.0,1836.0,0.0,0
MN,719,68,1007190068.0,446 WEST 22 STREET,10011.0,40.7463141,-74.0034502,1.0,1080.0,3580.0,0.0,0.0,0.0,3580.0,4.5,2.0,2.0,1854.0,0.0,0
MN,719,69,1007190069.0,448 WEST 22 STREET,10011.0,40.7463333,-74.0034971,1.0,1080.0,3120.0,0.0,0.0,0.0,3120.0,4.0,2.0,2.0,1854.0,0.0,0
MN,719,70,1007190070.0,450 WEST 22 STREET,10011.0,40.746325,-74.0035765,1.0,1975.0,3200.0,0.0,0.0,0.0,2400.0,2.0,2.0,2.0,1835.0,0.0,0
MN,719,71,1007190071.0,452 WEST 22 STREET,10011.0,40.7463497,-74.0036378,2.0,2098.0,8820.0,0.0,0.0,0.0,8820.0,4.0,15.0,15.0,1835.0,0.0,0
MN,719,72,1007190072.0,454 WEST 22 STREET,10011.0,40.7463827,-74.0037172,2.0,2839.0,9480.0,0.0,0.0,0.0,9480.0,5.0,16.0,16.0,1897.0,0.0,0
MN,719,73,1007190073.0,456 WEST 22 STREET,10011.0,40.7464184,-74.0038002,2.0,2462.0,5000.0,0.0,0.0,0.0,5000.0,4.0,15.0,15.0,1839.0,0.0,0
MN,719,74,1007190074.0,458 WEST 22 STREET,10011.0,40.7464513,-74.0038796,2.0,2123.0,5670.0,0.0,0.0,0.0,5670.0,4.0,5.0,5.0,1854.0,0.0,0
MN,719,75,1007190075.0,460 WEST 22 STREET,10011.0,40.746476,-74.0039374,1.0,1580.0,4019.0,,,,,4.0,1.0,1.0,1854.0,,0
MN,719,101,1007190101.0,188 10 AVENUE,10011.0,40.7465775,-74.0047386,4.0,883.0,2640.0,880.0,880.0,0.0,1760.0,3.0,1.0,2.0,1891.0,880.0,1
MN,720,1,1007200001.0,493 WEST 22 STREET,10011.0,40.7471429,-74.0043344,5.0,1547.0,2147.0,2147.0,2147.0,0.0,0.0,2.0,0.0,1.0,1930.0,2147.0,1
MN,1143,57,1011430057.0,160 WEST 72 STREET,10023.0,40.7780555,-73.9810512,4.0,2146.0,10620.0,2440.0,2440.0,0.0,8180.0,5.0,7.0,9.0,1920.0,2440.0,1
MN,1143,63,1011430063.0,174 WEST 72 STREET,10023.0,40.7782559,-73.9815241,4.0,2384.0,7755.0,1500.0,1500.0,0.0,6255.0,5.5,6.0,8.0,1888.0,1500.0,1
MN,1143,107,1011430107.0,165 WEST 71 STREET,10023.0,40.7778085,-73.9812715,2.0,2043.0,4172.0,0.0,0.0,0.0,4172.0,3.0,10.0,10.0,1871.0,0.0,0
MN,1143,130,1011430130.0,103 WEST 71 STREET,10023.0,40.7769848,-73.9794195,4.0,1187.0,3648.0,912.0,912.0,0.0,2736.0,3.0,2.0,3.0,1884.0,912.0,1
MN,1143,146,1011430146.0,134 WEST 72 STREET,10023.0,40.7777095,-73.980228,4.0,2043.0,10585.0,2320.0,2320.0,0.0,8265.0,5.0,4.0,7.0,1884.0,2320.0,1
MN,1143,155,1011430155.0,156 WEST 72 STREET,10023.0,40.7780033,-73.9809212,4.0,2043.0,7243.0,4275.0,4275.0,0.0,2968.0,5.0,3.0,5.0,1886.0,4275.0,1
MN,1143,7501,1011437501.0,161 WEST 71 STREET,10023.0,40.7777563,-73.9811451,2.0,2043.0,3886.0,0.0,0.0,0.0,3886.0,4.0,7.0,7.0,1871.0,0.0,0
MN,1143,7503,1011437503.0,100 WEST 72 STREET,10023.0,40.7772757,-73.9791955,4.0,5109.0,47849.0,11613.0,11613.0,0.0,36236.0,7.0,35.0,36.0,1893.0,11613.0,1
