restaurant_id,name,cuisine,address,zipcode,inspection_grade,inspection_score,inspection_date,lat,lon
41172507,CARVE UNIQUE SANDWICHES,Sandwiches,"760 8 AVENUE, MANHATTAN, NY 10036",10036,A,12.0,2026-03-10,40.760110154183,-73.987672784967
50117320,ANYTIME STREET,Korean,"34 SAINT MARKS PLACE, MANHATTAN, NY 10003",10003,,47.0,2026-03-10,40.728765016095,-73.988107960331
41277471,STARBUCKS COFFEE,Coffee/Tea,"315 7 AVENUE, MANHATTAN, NY 10001",10001,A,13.0,2026-03-10,40.747078509066,-73.993456851484
41680471,LITTLE RASCAL,Turkish,"163 ELIZABETH STREET, MANHATTAN, NY 10012",10012,,47.0,2026-03-10,40.720830399035,-73.994898866996
41487602,THE CAFE AT BOB,Coffee/Tea,"517 EAST  117 STREET, MANHATTAN, NY 10035",10035,A,12.0,2026-03-10,40.795627251078,-73.932407785851
50012296,GOLDEN WOK CHINESE RESTAURANT,Chinese,"209 8 AVENUE, MANHATTAN, NY 10011",10011,B,24.0,2026-03-10,40.743779491032,-73.99958859247
50119872,OXFORD CAFE,American,"119 EAST   60 STREET, MANHATTAN, NY 10022",10022,A,6.0,2026-03-10,40.763188856654,-73.968500066847
50073613,LE REVEIL COFFEE SHOP,Coffee/Tea,"1322 2 AVENUE, MANHATTAN, NY 10021",10021,A,9.0,2026-03-10,40.76726473227,-73.959469232044
50012109,RAVAGH PERSIAN GRILL,Middle Eastern,"1135 1 AVENUE, MANHATTAN, NY 10065",10065,A,13.0,2026-03-10,40.761624615109,-73.960501472961
41453205,THE GREY DOG,American,"242 WEST   16 STREET, MANHATTAN, NY 10011",10011,A,4.0,2026-03-10,40.740406178389,-73.999996391345
41549281,DUNKIN/JIMMY JOHN'S,Donuts,"316 WEST   34 STREET, MANHATTAN, NY 10001",10001,A,12.0,2026-03-10,40.752493963463,-73.994221491633
50071103,FRESH & CO,Sandwiches/Salads/Mixed Buffet,"444 10 AVENUE, MANHATTAN, NY 10001",10001,A,10.0,2026-03-10,40.755054963628,-73.998787224394
50038038,BAGELS & COMPANY,Jewish/Kosher,"172 WEST   79 STREET, MANHATTAN, NY 10024",10024,A,10.0,2026-03-10,40.782730863248,-73.977377352461
50148722,COMMODORE II,American,"14 AVENUE C, MANHATTAN, NY 10009",10009,,25.0,2026-03-10,40.721095183906,-73.981016782804
50034729,PANDA EXPRESS,Chinese,"1277 1 AVENUE, MANHATTAN, NY 10065",10065,A,13.0,2026-03-10,40.765718731999,-73.957527979412
50165384,BLAZE BBQ & HIBACHI,Asian/Asian Fusion,"109 ELDRIDGE STREET, MANHATTAN, NY 10002",10002,,26.0,2026-03-10,40.718118402653,-73.99199508361
50133483,7TH STREET BURGER,Hamburgers,"173 ORCHARD STREET, MANHATTAN, NY 10002",10002,A,5.0,2026-03-09,40.721634146838,-73.988441139993
50059022,CULTURE 307,Coffee/Tea,"307 WEST   38 STREET, MANHATTAN, NY 10018",10018,A,8.0,2026-03-09,40.754939423312,-73.992174723398
50171794,GALLEGO SEAFOOD,Latin American,"1270 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",10033,A,12.0,2026-03-09,40.844533064791,-73.937211941322
50136891,DUNKIN,Coffee/Tea,"2264 BROADWAY, MANHATTAN, NY 10024",10024,A,9.0,2026-03-09,40.785349635845,-73.978838954722
40424894,AMY'S BREAD,Bakery Products/Desserts,"672 9 AVENUE, MANHATTAN, NY 10036",10036,A,12.0,2026-03-09,40.761342818565,-73.990488194721
50087778,99C PIZZA,Pizza,"177 EAST HOUSTON STREET, MANHATTAN, NY 10002",10002,A,9.0,2026-03-09,40.722786925135,-73.988206438987
50160420,ONE FIFTY FRESH PIZZA 40TH ST,Pizza,"143 WEST   40 STREET, MANHATTAN, NY 10018",10018,,23.0,2026-03-09,40.754420205831,-73.987103554156
50159087,LULLA,Italian,"113 WEST   24 STREET, MANHATTAN, NY 10011",10011,A,4.0,2026-03-09,40.743850641095,-73.992984411434
50138031,NY BAKERY & DESSERTS,Turkish,"1580 BROADWAY, MANHATTAN, NY 10036",10036,,,2026-03-09,40.759684396236,-73.984983635267
50116690,SMASHBURGER #1747,Hamburgers,"804 LEXINGTON AVENUE, MANHATTAN, NY 10065",10065,A,5.0,2026-03-09,40.764198435563,-73.966755982213
50138385,SUBWAY,Sandwiches,"545 8 AVENUE, MANHATTAN, NY 10018",10018,A,12.0,2026-03-09,40.754288899258,-73.991943797901
50164998,THE BLACK SHEEP,Irish,"593 3 AVENUE, MANHATTAN, NY 10016",10016,A,13.0,2026-03-09,40.748646187497,-73.975992248966
50151204,FELLINI COFFEE CHELSEA,Coffee/Tea,"231 8 AVENUE, MANHATTAN, NY 10011",10011,A,10.0,2026-03-09,40.744435486542,-73.999115825955
50136921,MCDONALDS #7552,Hamburgers,"14 EAST   47 STREET, MANHATTAN, NY 10017",10017,A,10.0,2026-03-09,40.756282459109,-73.977718445279
50006114,MALECON RESTAURANT,Spanish,"4141 BROADWAY, MANHATTAN, NY 10033",10033,A,13.0,2026-03-09,40.846295843125,-73.938428331247
50119316,EL LINAJE RESTAURANT,Spanish,"2023 AMSTERDAM AVENUE, MANHATTAN, NY 10032",10032,A,7.0,2026-03-09,40.834936470053,-73.940502365569
50050184,SWEETGREEN,Salads,"1500 3 AVENUE, MANHATTAN, NY 10028",10028,A,12.0,2026-03-09,40.777843985308,-73.954707487006
50153701,PIZZAZZ,Pizza,"38 UNION SQUARE EAST, MANHATTAN, NY 10003",10003,A,11.0,2026-03-09,40.736099150108,-73.989351551371
50102837,RALPH'S ITALIAN ICES,Frozen Desserts,"1588 1 AVENUE, MANHATTAN, NY 10028",10028,,27.0,2026-03-09,40.774625610596,-73.951001683867
50119701,DOS TOROS,Mexican,"10 EAST   48 STREET, MANHATTAN, NY 10017",10017,A,9.0,2026-03-09,40.757012522804,-73.977501626657
40935269,TULCINGO DEL VALLE,Mexican,"665 10 AVENUE, MANHATTAN, NY 10036",10036,A,12.0,2026-03-09,40.76267422291,-73.993267600454
50148751,THE ONE TRICK PONY,Other,"234 WEST   14 STREET, MANHATTAN, NY 10011",10011,A,7.0,2026-03-09,40.739009091067,-74.000804713029
50092650,JACKDAW,American,"213 2 AVENUE, MANHATTAN, NY 10003",10003,,33.0,2026-03-09,40.731819619144,-73.985336324858
40654823,BLONDIES,American,"212 WEST   79 STREET, MANHATTAN, NY 10024",10024,,,2026-03-09,40.783376172272,-73.978911804181
50167585,POPUP BAGELS,Bagels/Pretzels,"7 PENN PLAZA, MANHATTAN, NY 10001",10001,A,13.0,2026-03-09,40.749683286057,-73.993431330544
50123542,CAFE GRUMPY,American,"63 MADISON AVENUE, MANHATTAN, NY 10016",10016,A,7.0,2026-03-09,40.743471232724,-73.986069950031
40977209,WAVERLY DINER,American,"385 6 AVENUE, MANHATTAN, NY 10014",10014,A,4.0,2026-03-09,40.733028252939,-73.999996391747
50138563,BUFFALO WILD WINGS GO,Chicken,"455 PARK AVENUE SOUTH, MANHATTAN, NY 10016",10016,,30.0,2026-03-09,40.744966694265,-73.982864930633
50121179,AJI SUSHI,Japanese,"838 2 AVENUE, MANHATTAN, NY 10017",10017,,39.0,2026-03-09,40.751510554695,-73.970959906222
50131222,TOMPKINS SQUARE BAGELS,Bakery Products/Desserts,"23 EAST   17 STREET, MANHATTAN, NY 10003",10003,A,8.0,2026-03-09,40.737295985971,-73.990718975363
50144305,ROWDY ROOSTER,Indian,"140 WEST   32 STREET, MANHATTAN, NY 10001",10001,,,2026-03-09,40.749018802595,-73.98995942007
41086895,CHIPOTLE MEXICAN GRILL,Tex-Mex,"9 WEST   42 STREET, MANHATTAN, NY 10036",10036,A,4.0,2026-03-09,40.753763450051,-73.981552453793
50058921,PIERS PIZZA COMPANY,Pizza,"61 CHELSEA PIERS PIER, MANHATTAN, NY 10011",10011,,25.0,2026-03-09,40.747992386672,-74.008495743918
50148732,MIJO,Mexican,"25 11 AVENUE, MANHATTAN, NY 10011",10011,A,7.0,2026-03-09,40.743081996014,-74.008650293747
50181422,HYDERABADI ZAIQA,Indian,"785 9 AVENUE, MANHATTAN, NY 10019",10019,N,5.0,2026-03-09,40.764938207067,-73.987895707224
41549763,CHIPOTLE MEXICAN GRILL,Tex-Mex,"1379 6 AVENUE, MANHATTAN, NY 10019",10019,A,12.0,2026-03-09,40.763550588521,-73.9777629333
50104853,KARAMELO BAR & KITCHEN,Latin American,"141 NAGLE AVENUE, MANHATTAN, NY 10040",10040,Z,46.0,2026-03-07,40.861025159844,-73.926274713756
50079814,NO. 1 RESTAURANT,Chinese/Cuban,"4480 BROADWAY, MANHATTAN, NY 10040",10040,A,4.0,2026-03-06,40.857367379338,-73.932272497672
50179864,PAOLA'S,Italian,"1302 MADISON AVENUE, MANHATTAN, NY 10128",10128,A,12.0,2026-03-06,40.784925894704,-73.955850973514
50155171,MOKA & CO,Coffee/Tea,"2481 BROADWAY, MANHATTAN, NY 10025",10025,A,12.0,2026-03-06,40.792273540647,-73.973524262792
50143817,KONBAN NYC,Japanese,"311 WEST   17 STREET, MANHATTAN, NY 10011",10011,A,7.0,2026-03-06,40.741932253172,-74.001753846444
50155901,SERPENTINE,New American,"64 GREENWICH AVENUE, MANHATTAN, NY 10011",10011,A,2.0,2026-03-06,40.736165515468,-74.00085519649
50088153,FUMO,Italian,"2791 BROADWAY, MANHATTAN, NY 10025",10025,,30.0,2026-03-06,40.802586885744,-73.967946769044
50162829,KANSHA,Japanese,"1312 MADISON AVENUE, MANHATTAN, NY 10128",10128,A,7.0,2026-03-06,40.785200291937,-73.955648569703
41600159,JUMBO'S HAMBURGERS,Hamburgers,"274 WEST  145 STREET, MANHATTAN, NY 10039",10039,A,12.0,2026-03-06,40.82244817505,-73.941033864044
50117123,THE LONG POUR,American,"155 2 AVENUE, MANHATTAN, NY 10003",10003,A,12.0,2026-03-05,40.729503240302,-73.987021801452
50132701,RED HOUSE,Chinese,"203 EAST   14 STREET, MANHATTAN, NY 10003",10003,Z,20.0,2026-03-05,40.73313728501,-73.986808203622
50055420,STARBUCKS,Coffee/Tea,"245 EAST   93 STREET, MANHATTAN, NY 10128",10128,A,10.0,2026-03-05,40.782826372948,-73.949699290036
50048149,MEDITERRANEO PIZZA,Pizza,"1593 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10040",10040,A,7.0,2026-03-05,40.85467607083,-73.92982074564
41575449,MIDNIGHT EXPRESS DINER,American,"1715 2 AVENUE, MANHATTAN, NY 10128",10128,A,5.0,2026-03-05,40.779615352945,-73.950485266076
41149373,EMPIRE SZECHUAN KYOTO,Chinese/Japanese,"193 COLUMBUS AVENUE, MANHATTAN, NY 10023",10023,,41.0,2026-03-05,40.775230002378,-73.980373055668
50162524,DONGBEI,Chinese,"953 COLUMBUS AVENUE, MANHATTAN, NY 10025",10025,N,27.0,2026-03-05,40.79969776648,-73.962515895825
50075750,VARIETY COFFEE ROASTERS (LOCATED AT 1269 LEXINGTON AVENUE),Coffee/Tea,"150 EAST   86 STREET, MANHATTAN, NY 10028",10028,A,6.0,2026-03-05,40.779276899822,-73.955096471719
50143066,SING NYC,Chinese,"182 BLEECKER STREET, MANHATTAN, NY 10012",10012,,25.0,2026-03-05,40.729034615628,-74.000952521606
50136945,JUICE GENERATION,"Juice, Smoothies, Fruit Salads","350 WEST   14 STREET, MANHATTAN, NY 10014",10014,,,2026-03-05,40.740384148582,-74.004056126384
41644048,AMELIE,French,"22 WEST    8 STREET, MANHATTAN, NY 10011",10011,N,26.0,2026-03-05,40.732630229695,-73.99727578497
40544576,YONAH SHIMMEL'S KNISH BAKERY,Jewish/Kosher,"137 EAST HOUSTON STREET, MANHATTAN, NY 10002",10002,A,13.0,2026-03-05,40.723347032954,-73.990057103595
50089256,DUNKIN,Donuts,"687 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10025,A,13.0,2026-03-05,40.792333466925,-73.971606542832
50181918,SHIN TAKUMI,Japanese,"44 GREENWICH AVENUE, MANHATTAN, NY 10011",10011,N,2.0,2026-03-05,40.73555343519,-74.000494349531
40402424,ANGLERS CLUB OF NEW YORK,American,"101 BROAD STREET, MANHATTAN, NY 10004",10004,A,12.0,2026-03-05,40.703367707178,-74.01157010716
50105058,SUGAR HILL CREAMERY,Frozen Desserts,"3629 BROADWAY, MANHATTAN, NY 10031",10031,A,7.0,2026-03-05,40.829223004434,-73.948417425708
50064289,THE MILL,American,"140 EAST   52 STREET, MANHATTAN, NY 10022",10022,A,7.0,2026-03-05,40.757603968478,-73.971144938087
50082996,NY FRESH PIZZA,Pizza,"109B LAFAYETTE STREET, MANHATTAN, NY 10013",10013,A,11.0,2026-03-05,40.718080252265,-74.000829711451
50098826,CHOP'T,Salads,"200 VARICK STREET, MANHATTAN, NY 10014",10014,A,13.0,2026-03-05,40.728340069398,-74.005343445984
50170491,MAY WAH FAST FOOD,Chinese,"190 HESTER STREET, MANHATTAN, NY 10013",10013,,,2026-03-05,40.718302570133,-73.998387468433
50019203,SOPHIE'S CUBAN CUISINE,Latin American,"76 FULTON STREET, MANHATTAN, NY 10038",10038,,,2026-03-05,40.709025133679,-74.005439279328
50062984,STARBUCKS COFFEE,Coffee/Tea,"2 WORLD TRADE CENTER, MANHATTAN, NY 10007",10007,,,2026-03-05,40.711807996257,-74.010301878549
50105204,OST CAFE,Coffee/Tea,"511 GRAND STREET, MANHATTAN, NY 10002",10002,A,12.0,2026-03-05,40.71461497988,-73.982223457995
40838460,STARBUCKS COFFEE,Coffee/Tea,"400 EAST   90 STREET, MANHATTAN, NY 10128",10128,A,5.0,2026-03-05,40.779279017116,-73.94717444107
50163215,HIRONI,Asian/Asian Fusion,"828 MADISON AVENUE, MANHATTAN, NY 10021",10021,A,2.0,2026-03-05,40.769937731973,-73.966789208831
50122151,BIRD IN HAND,American,"3569 BROADWAY, MANHATTAN, NY 10031",10031,A,9.0,2026-03-05,40.827318769885,-73.949806448179
40752294,DALLAS BBQ,Barbecue,"3956 BROADWAY, MANHATTAN, NY 10032",10032,A,10.0,2026-03-05,40.839657558863,-73.940772795569
40364347,METROPOLITAN CLUB,American,"1 EAST   60 STREET, MANHATTAN, NY 10022",10022,A,7.0,2026-03-05,40.764795521845,-73.97230783434
50130240,HALF MOON,American,"50 TRINITY PLACE, MANHATTAN, NY 10006",10006,A,4.0,2026-03-05,40.707624685402,-74.013067701233
50015159,AKAMI SUSHI,Japanese,"1771 1 AVENUE, MANHATTAN, NY 10128",10128,,32.0,2026-03-05,40.780437122763,-73.946783548788
40537494,810 DELI & CAFE,American,"810 7 AVENUE, MANHATTAN, NY 10019",10019,A,13.0,2026-03-05,40.762631860167,-73.9821456155
50107981,COUNTER & BODEGA,Latin American,"216 7TH AVE, MANHATTAN, NY 10011",10011,,,2026-03-05,40.743760205059,-73.995896752405
50140847,CAFE CHRYSTIE,Coffee/Tea,"184 EAST    7 STREET, MANHATTAN, NY 10009",10009,A,7.0,2026-03-05,40.724948827005,-73.980957955825
50119702,EXTRA SAUCE BK,American,"100 PEARL STREET, MANHATTAN, NY 10004",10004,,21.0,2026-03-05,40.704279137344,-74.009784953715
50168216,TAQUERIA CONDESA,Mexican,"824 9 AVENUE, MANHATTAN, NY 10019",10019,N,33.0,2026-03-05,40.766118355934,-73.987011028894
50169116,PASTA EATER N GO,Italian,"744 9 AVENUE, MANHATTAN, NY 10019",10019,N,30.0,2026-03-05,40.763618073898,-73.988834526509
50092940,PERLA NEGRA BAR,Spanish,"3454 BROADWAY, MANHATTAN, NY 10031",10031,A,12.0,2026-03-05,40.823729753783,-73.95240343713
41363485,LEO'S BAGELS,Bagels/Pretzels,"3 HANOVER SQUARE, MANHATTAN, NY 10004",10004,A,13.0,2026-03-05,40.704800657511,-74.009622728173
50138113,VAN LEEUWEN ICE CREAM,Frozen Desserts,"556 HUDSON STREET, MANHATTAN, NY 10014",10014,,,2026-03-05,40.735325462365,-74.006029600212
50133883,FLIK @ WELLINGTON MANAGEMENT,Bakery Products/Desserts,"799 BROADWAY, MANHATTAN, NY 10003",10003,A,4.0,2026-03-05,40.732336243425,-73.991315024444
50012093,MIMI CHENG'S DUMPLINGS,Chinese,"179 2 AVENUE, MANHATTAN, NY 10003",10003,,20.0,2026-03-05,40.73058458617,-73.986235019729
40399569,JUDGE ROY BEAN,American,"38 WEST   56 STREET, MANHATTAN, NY 10019",10019,A,13.0,2026-03-05,40.762836553474,-73.975795790921
41708279,EL PATIO MEXICANO RESTAURANT,Mexican,"3764 BROADWAY, MANHATTAN, NY 10032",10032,A,13.0,2026-03-05,40.833717357285,-73.945114587014
50170028,HORI,Japanese,"231 EAST   50 STREET, MANHATTAN, NY 10022",10022,,,2026-03-05,40.755479215401,-73.969940297564
50037167,SOFRITO,Latin American,"679 RIVERSIDE DRIVE, MANHATTAN, NY 10031",10031,,17.0,2026-03-05,40.827111090442,-73.951960177271
50037443,SUSHI REN / OMAKASE SHIHOU,Japanese,"1584 2 AVENUE, MANHATTAN, NY 10028",10028,,23.0,2026-03-05,40.775430865883,-73.953506818016
41627061,XE MAY,Sandwiches/Salads/Mixed Buffet,"96 ST MARKS PLACE, MANHATTAN, NY 10009",10009,A,12.0,2026-03-05,40.727405977264,-73.984882698356
50000522,JUST SALAD,Salads,"1471 THIRD AVENUE, MANHATTAN, NY 10028",10028,A,9.0,2026-03-05,40.776952183692,-73.955329126549
50140761,THE IVY COFFEE & BAKERY,Coffee/Tea,"31 CARMINE STREET, MANHATTAN, NY 10014",10014,A,9.0,2026-03-05,40.730110524416,-74.003149866818
41446057,ROBERT,New American,"2 COLUMBUS CIRCLE, MANHATTAN, NY 10019",10019,A,11.0,2026-03-05,40.767693163031,-73.981956526181
50117018,XI'AN FAMOUS FOODS,Chinese,"8 LIBERTY PLACE, MANHATTAN, NY 10038",10038,A,7.0,2026-03-05,40.70913467704,-74.009291516367
50089139,PENNY JO'S,Sandwiches/Salads/Mixed Buffet,"3898 BROADWAY, MANHATTAN, NY 10032",10032,A,13.0,2026-03-05,40.837698542413,-73.94219844381
41692125,CENTER BAR,New American,"10 COLUMBUS CIRCLE, MANHATTAN, NY 10019",10019,A,12.0,2026-03-05,40.767808491195,-73.982266967297
50128771,POLLO CAMPERO,Latin American,"714 LEXINGTON AVENUE, MANHATTAN, NY 10022",10022,A,9.0,2026-03-05,40.761355448161,-73.968829428537
50005954,ALTESI RISTORANTE,Italian,"26 EAST   64 STREET, MANHATTAN, NY 10065",10065,A,12.0,2026-03-05,40.766872600362,-73.969534414911
50109601,INSOMNIA COOKIES,American,"125 CHURCH STREET, MANHATTAN, NY 10007",10007,,,2026-03-05,40.713957284186,-74.008686178757
50135432,BAYA BAR,"Juice, Smoothies, Fruit Salads","305 WEST BROADWAY, MANHATTAN, NY 10013",10013,A,2.0,2026-03-04,40.721587983109,-74.004419348823
50108317,KFC,Chicken,"242 EAST   14 STREET, MANHATTAN, NY 10003",10003,Z,24.0,2026-03-04,40.732854500325,-73.986180425355
50117129,DUNKIN,Donuts,"1590 MADISON AVENUE, MANHATTAN, NY 10029",10029,A,6.0,2026-03-04,40.794043949933,-73.949192384445
50044340,WENDY'S,American,"4 SOUTH STREET, MANHATTAN, NY 10004",10004,A,10.0,2026-03-04,40.701687901075,-74.011631125861
50116880,ZHEN PIN CAFE,Coffee/Tea,"98 MOTT STREET, MANHATTAN, NY 10013",10013,A,5.0,2026-03-04,40.717245818058,-73.997478430369
50003035,JUICE GENERATION,"Juice, Smoothies, Fruit Salads","109 EAST   23 STREET, MANHATTAN, NY 10010",10010,A,7.0,2026-03-04,40.739949667569,-73.985789216014
50001719,RINTINTIN,Mediterranean,"14 SPRING STREET, MANHATTAN, NY 10012",10012,A,10.0,2026-03-04,40.721340922363,-73.994823067786
50182182,AUNTIE ANNE'S,Bagels/Pretzels,"185 GREENWICH STREET, MANHATTAN, NY 10007",10007,,0.0,2026-03-04,40.711783119412,-74.012083781597
40643163,SHADE,American,"241 SULLIVAN STREET, MANHATTAN, NY 10012",10012,A,12.0,2026-03-04,40.729819621642,-73.999548990118
50120411,GENKI OMAKASE,Japanese,"552 LAGUARDIA PLACE, MANHATTAN, NY 10012",10012,A,10.0,2026-03-04,40.728883644234,-73.998257322389
50044709,SWEETS BAKERY,Bakery Products/Desserts,"135 WALKER STREET, MANHATTAN, NY 10013",10013,,,2026-03-04,40.717358380495,-73.999577933981
50123319,LYSEE,Bakery Products/Desserts,"44 EAST   21 STREET, MANHATTAN, NY 10010",10010,A,9.0,2026-03-04,40.739486128478,-73.988723110783
50102810,SOOM SOOM,Mediterranean,"1108 LEXINGTON AVENUE, MANHATTAN, NY 10075",10075,,20.0,2026-03-04,40.773931809705,-73.959652903485
41320866,WO HOP 17,Chinese,"17 MOTT STREET, MANHATTAN, NY 10013",10013,A,12.0,2026-03-04,40.714243062463,-73.998766326447
50135054,JONGRO BBQ MARKET AYCE,Chinese,"18 WEST   38 STREET, MANHATTAN, NY 10018",10018,,,2026-03-04,40.751307198847,-73.983588752162
50054967,JOE COFFEE,Coffee/Tea,"2960 BROADWAY, MANHATTAN, NY 10027",10027,A,8.0,2026-03-04,40.80818766481,-73.963746517738
50159964,BOLIVAL BAKERY COFFEE SHOP & ICE CREAM,Bakery Products/Desserts,"2002 3 AVENUE, MANHATTAN, NY 10029",10029,A,12.0,2026-03-04,40.794032753987,-73.942890197533
50074148,JUICE GENERATION,"Juice, Smoothies, Fruit Salads","4 ASTOR PLACE, MANHATTAN, NY 10003",10003,A,2.0,2026-03-04,40.730014257254,-73.992524038272
50036218,STARBUCKS,Coffee/Tea,"1700 BROADWAY, MANHATTAN, NY 10019",10019,A,5.0,2026-03-04,40.763334557175,-73.982398119522
41314548,THINK COFFEE,Coffee/Tea,"1 BLEECKER STREET, MANHATTAN, NY 10012",10012,A,6.0,2026-03-04,40.725282272031,-73.992391081354
50074801,OUTRO,Coffee/Tea,"816 BROADWAY, MANHATTAN, NY 10003",10003,A,13.0,2026-03-04,40.732854993516,-73.991177843296
41546054,PARK AVENUE TAVERN,American,"99 PARK AVENUE, MANHATTAN, NY 10016",10016,A,9.0,2026-03-04,40.75073822369,-73.978665921568
50104650,CHITO GVRITO,Eastern European,"173 3RD AVE, MANHATTAN, NY 10003",10003,A,5.0,2026-03-04,40.734830714192,-73.986042896551
41031137,STARBUCKS,Coffee/Tea,"1500 BROADWAY, MANHATTAN, NY 10036",10036,A,13.0,2026-03-04,40.75684918547,-73.985973293277
50129878,PANERA BREAD,Sandwiches,"110 UNIVERSITY PLACE, MANHATTAN, NY 10003",10003,A,10.0,2026-03-04,40.734276875319,-73.992494691609
50143917,ROCCO'S,American,"1 WEST    3 STREET, MANHATTAN, NY 10012",10012,,29.0,2026-03-04,40.727876213693,-73.994869461786
50158701,PLAYA BOWLS,"Juice, Smoothies, Fruit Salads","870 7 AVENUE, MANHATTAN, NY 10019",10019,,,2026-03-04,40.764514542242,-73.980773321808
50167369,YOKO-CHO,Japanese,"137 EAST   13 STREET, MANHATTAN, NY 10003",10003,N,28.0,2026-03-04,40.73315123737,-73.988973156959
41545370,"SHRINE, YATENGA",African,"2269 7 AVENUE, MANHATTAN, NY 10030",10030,N,21.0,2026-03-04,40.814311693347,-73.944408116901
40402023,LE MARAIS,Jewish/Kosher,"150 WEST   46 STREET, MANHATTAN, NY 10036",10036,A,12.0,2026-03-04,40.75797697788,-73.983677342774
50178974,MADMAN ESPRESSO,American,"311 11 AVENUE, MANHATTAN, NY 10001",10001,N,27.0,2026-03-04,40.753004564048,-74.004017195064
50103721,LENWICH,Sandwiches/Salads/Mixed Buffet,"120 UNIVERSITY PLACE, MANHATTAN, NY 10003",10003,A,12.0,2026-03-04,40.734677588478,-73.992159070388
50100510,TWO HANDS,Australian,"74 BLEECKER STREET, MANHATTAN, NY 10012",10012,,,2026-03-04,40.726454460217,-73.995731858848
50178155,CHAHALO,Coffee/Tea,"23 SAINT MARKS PLACE, MANHATTAN, NY 10003",10003,N,22.0,2026-03-04,40.729003862678,-73.988620258477
50072352,WOK WOK RESTAURANT,Asian/Asian Fusion,"11 MOTT STREET, MANHATTAN, NY 10013",10013,A,13.0,2026-03-04,40.714059162641,-73.998737472083
50159870,LEON'S,Italian,"817 BROADWAY, MANHATTAN, NY 10003",10003,A,13.0,2026-03-04,40.733036146601,-73.99115977795
50076334,DUNKIN,Donuts,"1104 LEXINGTON AVENUE, MANHATTAN, NY 10075",10075,A,4.0,2026-03-04,40.773833023893,-73.959725173034
50040092,SUBWAY,Sandwiches,"577 2 AVENUE, MANHATTAN, NY 10016",10016,A,2.0,2026-03-04,40.743247433667,-73.976932492277
50016335,THE EDGE,Caribbean,"101 EDGECOMBE AVENUE, MANHATTAN, NY 10030",10030,A,9.0,2026-03-04,40.819832098774,-73.945928164582
50053728,CAVA GRILL,Mediterranean,"143 4 AVENUE, MANHATTAN, NY 10003",10003,A,13.0,2026-03-04,40.733845745669,-73.989871507769
40365387,ARTURO'S,Italian,"106 WEST HOUSTON STREET, MANHATTAN, NY 10012",10012,A,9.0,2026-03-04,40.727234052041,-74.000515935209
50092698,OLLIES TO GO,Chinese,"307 EAST   77 STREET, MANHATTAN, NY 10075",10075,A,13.0,2026-03-04,40.771830557198,-73.955552807522
50108333,HAY HAY ROASTED,Chinese,"81 MOTT STREET, MANHATTAN, NY 10013",10013,A,8.0,2026-03-04,40.716477292887,-73.997979881762
50118062,PERK COFFEE 2ND AVE,Coffee/Tea,"1867 2 AVENUE, MANHATTAN, NY 10029",10029,A,2.0,2026-03-03,40.784395150846,-73.946986202881
50052807,11 HOWARD KITCHEN,American,"138 LAFAYETTE STREET, MANHATTAN, NY 10013",10013,A,9.0,2026-03-03,40.719076605989,-73.999953102562
50130516,SHAKE SHACK,Hamburgers,"131 RIVINGTON STREET, MANHATTAN, NY 10002",10002,A,4.0,2026-03-03,40.719539692071,-73.986626921863
